Timeline,Start time,Duration,Row,Instance number,Cross Destination,Cross Origins,Cross Outcome,Cross Type,Defending Actions,Fouled,Goalkeeper Actions,Offsides,Pass Destination,Pass Outcome,Pass Outcome - Destination,Pass Type,Receiving Type,Scoring,Set Piece,Shooting Heat Graph,Shot Faced Location,Shots,Turnover,Ungrouped,Notes,Flags
INDIVIDUAL',4419.959377,14,Team Actions,612,,,,,,,,,Pass into F3,Complete,Complete,Around,Below,,,,,,,,,
INDIVIDUAL',4422.418449,14,Team Actions,613,CD Gold Zone,CO Zone FOUR C L,Teammate Found,Whipped,,,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',4425.523519,14,Team Actions,614,,,,,,,,,,Complete,,Backwards,,Assist,,,,SHOT ASSIST,,,,
INDIVIDUAL',4427.007351,14,Team Actions,615,,,,,AERIAL DUEL +,,,,,,,,Below,Goal,,SL Gold Zone,,"SHOT ON TARGET, SHOT",,,,
INDIVIDUAL',4467.162557,14,Team Actions,616,,,,,INTERCEPTION +,,,,,Complete,,Around,,,,,,,,,,
INDIVIDUAL',4473.343457,14,Team Actions,617,,,,,,,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',4478.951953,14,Team Actions,618,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',4480.98612,14,Team Actions,619,,,,,,,,,Pass into F3,Complete,Complete,Through,Below,,,,,,,,,
INDIVIDUAL',4483.392158,14,Team Actions,620,,CO Zone THREE C,Teammate Not Found,Whipped,,,,,,,,,Seam 2,,,,,,,,,
INDIVIDUAL',4515.899156,14,Team Actions,621,,,,,INTERCEPTION +,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',4522.125064,14,Team Actions,622,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',4523.717981,14,Team Actions,623,,,,,,,,,,Incomplete,,Through,Neutral,,,,,,,,,
INDIVIDUAL',4524.739653,14,Team Actions,624,,,,,,,,,,Incomplete,,Through,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',4529.01862,14,Team Actions,625,,,,,"INTERCEPTION +, AERIAL DUEL +",,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',4531.122602,14,Team Actions,626,,,,,,,,,,Incomplete,,Through,Below,,,,,,,,,
INDIVIDUAL',4536.827185,14,Team Actions,627,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',4540.792836,14,Team Actions,628,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',4543.001451,14,Team Actions,629,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',4546.070357,14,Team Actions,630,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',4548.964281,14,Team Actions,631,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',4551.784191,14,Team Actions,632,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',4553.905175,14,Team Actions,633,,,,,,,,,Pass into F3,Complete,Complete,Through,Neutral,,,,,,,,,
INDIVIDUAL',4557.331573,14,Team Actions,634,,,,,,,,,Pass into box,Incomplete,Incomplete,Through,Seam 1,,,,,,,,,
INDIVIDUAL',4570.693426,14,Team Actions,635,,,,,Aerial Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',4573.599658,14,Team Actions,636,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',4582.936938,14,Team Actions,637,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',4586.007206,14,Team Actions,638,,,,,,,,,Pass into F3,Complete,Complete,Around,Seam 1,,,,,,,,,
INDIVIDUAL',4589.058017,14,Team Actions,639,,,,,,,,,,Complete,,Backwards,Seam 3,,,,,,,,,
INDIVIDUAL',4595.343631,14,Team Actions,640,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',4596.750803,14,Team Actions,641,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',4599.443075,14,Team Actions,642,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',4600.688094,14,Team Actions,643,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',4601.693759,14,Team Actions,644,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',4606.384088,14,Team Actions,645,,,,,AERIAL DUEL +,,,,,,,,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',4610.297389,14,Team Actions,646,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',4612.275769,14,Team Actions,647,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',4618.206428,14,Team Actions,648,,,,,,,,,Pass into F3,Complete,Complete,Around,Neutral,,,,,,,,,
INDIVIDUAL',4620.860889,8,Team Actions,649,,,,,,,,,,Complete,,Backwards,Seam 2,,,,,,,,,
INDIVIDUAL',4624.294499,14,Team Actions,650,,,,,,,,,Pass into F3,Complete,Complete,Over,Below,,,,,,,,,
INDIVIDUAL',4626.759959,8,Team Actions,651,CD Gold Zone,CO Zone XAR,Teammate Not Found,Cut Back,,,,,,,,,Seam 3,,,,,,,,,
INDIVIDUAL',4666.924104,14,Team Actions,652,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',4670.18401,14,Team Actions,653,,,,,,,,,Pass into F3,Complete,Complete,Through,Neutral,,,,,,,,,
INDIVIDUAL',4672.089059,14,Team Actions,654,,,,,,,,,Pass into F3,Complete,Complete,Around,Seam 2,,,,,,,,,
INDIVIDUAL',4673.127615,14,Team Actions,655,,,,,,,,,,Complete,,Through,Seam 2,,,,,,,,,
INDIVIDUAL',4676.820858,14,Team Actions,656,,,,,,,,,,Complete,,Backwards,Seam 3,,,,,,,,,
INDIVIDUAL',4680.093483,14,Team Actions,657,CD Gold Zone,CO Zone 00 L,Teammate Found,Cut Back,,,,,,,,,Below,,,,,,,,,
INDIVIDUAL',4685.602218,14,Team Actions,658,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',4687.952591,14,Team Actions,659,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',4690.850242,14,Team Actions,660,,,,,AERIAL DUEL +,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',4692.255169,14,Team Actions,661,,,,,Ground Duel +,,,,,,,,Below,,,,,,,,,
INDIVIDUAL',4697.740882,14,Team Actions,662,,,,,,,,,Pass into F3,Complete,Complete,Through,Below,,,,,,,,,
INDIVIDUAL',4699.858259,14,Team Actions,663,,,,,,,,,Pass into box,Incomplete,Incomplete,Through,Seam 1,,,,,,,,,
INDIVIDUAL',4702.055542,14,Team Actions,664,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',4747.164921,14,Team Actions,665,,,,,,,,,,,,,,,Set Piece,,,,,,,
INDIVIDUAL',4748.963372,14,Team Actions,666,CD Zone 00 R,CO Zone FOUR C L,Teammate Found,Floated,,,,,,,,,Below,,,,,,,,,
INDIVIDUAL',4755.071254,14,Team Actions,667,,,,,AERIAL DUEL +,,,,Pass into box,Complete,Complete,Through,Below,,,,,SHOT ASSIST,,,,
INDIVIDUAL',4756.960428,14,Team Actions,668,,,,,,,,,,,,,Seam 2,,,SL Gold Zone,,SHOT,,,,
INDIVIDUAL',4795.664113,14,Team Actions,669,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',4799.610165,14,Team Actions,670,,,,,,,,,Pass into F3,Complete,Complete,Around,Below,,,,,,,,,
INDIVIDUAL',4801.564843,14,Team Actions,671,,,,,,,,,,Complete,,Around,Seam 1,,,,,,,,,
INDIVIDUAL',4803.364449,14,Team Actions,672,,,,,,,,,,Incomplete,,Backwards,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',4808.180994,14,Team Actions,673,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',4810.023033,14,Team Actions,674,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',4811.725146,14,Team Actions,675,,,,,,,,,Pass into F3,Complete,Complete,Through,Seam 1,,,,,,,,,
INDIVIDUAL',4813.648467,14,Team Actions,676,,,,,AERIAL DUEL +,,,,,Complete,,Around,Seam 2,,,,,,,,,
INDIVIDUAL',4818.272142,14,Team Actions,677,CD Zone TWO C,CO Zone 00 L,Teammate Found,Cut Back,,,,,,,,,Seam 3,,,,,SHOT ASSIST,,,,
INDIVIDUAL',4822.734238,14,Team Actions,678,,,,,,,,,,,,,,,,SL Zone TWO C,,SHOT,,,,
INDIVIDUAL',4855.425208,14,Team Actions,679,,,,,INTERCEPTION +,,,,Pass into F3,Complete,Complete,Around,,,,,,,,,,
INDIVIDUAL',4857.589542,14,Team Actions,680,,,,,,,,,,Complete,,Neutral,Seam 2,,,,,,,,,
INDIVIDUAL',4858.644673,14,Team Actions,681,,,,,,,,,,Complete,,Backwards,Seam 2,,,,,,,,,
INDIVIDUAL',4862.955653,14,Team Actions,682,,,,,,,,,Pass into F3,Complete,Complete,Around,Below,,,,,,,,,
INDIVIDUAL',4865.365897,8,Team Actions,683,,CO Zone XAR,Teammate Not Found,Whipped,,,,,,,,,Seam 2,,,,,,,,,
INDIVIDUAL',4889.547219,14,Team Actions,684,,,,,,,,,,,,,,,Set Piece,,,,,,,
INDIVIDUAL',5055.151469,8,Team Actions,685,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',5075.660384,14,Team Actions,686,,,,,,,,,,Complete,,Through,,,,,,,,,,
INDIVIDUAL',5077.227889,14,Team Actions,687,,,,,,,,,,,,,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',5094.785737,14,Team Actions,688,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',5097.806887,14,Team Actions,689,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',5100.440395,3,Team Actions,690,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',5104.104132,14,Team Actions,691,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',5105.658379,14,Team Actions,692,,,,,,,,,,Complete,,Over,Below,,,,,,,,,
INDIVIDUAL',5109.834218,14,Team Actions,693,,,,,AERIAL DUEL +,,,,,,,,Seam 3,,,,,,,,,
INDIVIDUAL',5139.195753,14,Team Actions,694,,,,,Aerial Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',5142.09322,14,Team Actions,695,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',5145.675287,8,Team Actions,696,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',5149.563306,14,Team Actions,697,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',5151.672691,8,Team Actions,698,,,,,Ground Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',5172.973797,14,Team Actions,699,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',5174.196987,14,Team Actions,700,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',5187.088692,14,Team Actions,701,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',5190.506231,14,Team Actions,702,,,,,,,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',5193.618878,14,Team Actions,703,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',5195.493451,14,Team Actions,704,,,,,,,,,,Complete,,Through,Below,,,,,,,,,
INDIVIDUAL',5198.475365,14,Team Actions,705,,,,,AERIAL DUEL +,,,,Pass into F3,Complete,Complete,Through,Seam 1,,,,,,,,,
INDIVIDUAL',5201.811524,14,Team Actions,706,,,,,,,,,,Complete,,Backwards,Seam 2,,,,,,,,,
INDIVIDUAL',5203.158027,14,Team Actions,707,,,,,AERIAL DUEL +,,,,Pass into F3,Complete,Complete,Around,Below,,,,,,,,,
INDIVIDUAL',5205.922153,14,Team Actions,708,,,,,,,,Offside,,,,,,,,,,,,,,
INDIVIDUAL',5210.435338,14,Team Actions,709,,,,,AERIAL DUEL +,,,,,,,,Below,,,SL Gold Zone,,SHOT,,,,
INDIVIDUAL',5246.045853,14,Team Actions,710,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',5249.775333,14,Team Actions,711,,,,,,,,,,,,,,,,,,,Turnover,,,
INDIVIDUAL',5256.918178,14,Team Actions,712,,,,,INTERCEPTION +,Fouled,,,,,,,,,,,,,,,,
INDIVIDUAL',5299.344653,14,Team Actions,713,,,,,,,,,,Complete,,Over,,,,,,,,,,
INDIVIDUAL',5301.716574,8,Team Actions,714,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',5308.096488,14,Team Actions,715,,,,,,,,,Pass into F3,Complete,Complete,Through,Below,,,,,,,,,
INDIVIDUAL',5309.848382,14,Team Actions,716,,,,,AERIAL DUEL +,,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',5310.296746,14,Team Actions,717,,,,,,,,,,,,,Seam 2,,,,,,,,,
INDIVIDUAL',5312.874205,14,Team Actions,718,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',5315.61563,14,Team Actions,719,,,,,AERIAL DUEL +,,,,Pass into F3,Complete,Complete,Around,Below,,,,,,,,,
INDIVIDUAL',5318.315942,14,Team Actions,720,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',5324.084129,14,Team Actions,721,,,,,"INTERCEPTION +, AERIAL DUEL +",,,,,Complete,,Around,,,,,,,,,,
INDIVIDUAL',5326.476014,14,Team Actions,722,,,,,,,,,,Complete,,Through,Seam 1,,,,,,,,,
INDIVIDUAL',5328.660283,14,Team Actions,723,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',5331.766731,14,Team Actions,724,,,,,,,,,,,,,Neutral,,,,,,Turnover,,,
INDIVIDUAL',5341.76619,14,Team Actions,725,,,,,"INTERCEPTION +, AERIAL DUEL +",,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',5344.234348,14,Team Actions,726,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',5346.056888,14,Team Actions,727,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',5349.486701,14,Team Actions,728,,,,,,,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',5411.07982,14,Team Actions,729,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',5412.391923,14,Team Actions,730,,,,,,,,,Pass into F3,Complete,Complete,Through,Neutral,,,,,,,,,
INDIVIDUAL',5414.567829,14,Team Actions,731,,,,,Ground Duel -,,,,,,,,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',5420.224043,14,Team Actions,732,,,,,Ground Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',5438.78122,14,Team Actions,733,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',5440.281022,14,Team Actions,734,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',5444.796346,14,Team Actions,735,,,,,,,,,Pass into F3,Complete,Complete,Through,Neutral,,,,,,,,,
INDIVIDUAL',5447.075053,14,Team Actions,736,,,,,AERIAL DUEL +,,,,,Incomplete,,Through,Seam 1,,,,,,,,,
INDIVIDUAL',5488.496774,14,Team Actions,737,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',5493.760471,14,Team Actions,738,,,,,,,,,Pass into F3,Complete,Complete,Through,Neutral,,,,,,,,,
INDIVIDUAL',5496.982889,14,Team Actions,739,,,,,,,,,Pass into box,Incomplete,Incomplete,Through,Seam 2,,,,,,,,,
INDIVIDUAL',5525.060612,14,Team Actions,740,,,,,,,,,,,,,,,Set Piece,,,,,,,
